method,factor,case_id,suite,task_id,init_state_id,rollout_seed,success,final_t,query_count,h16_reference_queries,query_multiplier,requery_count,trigger_rate,max_value_selected_rate,timeout,time_to_success,target_drop_candidate,wrong_object_interaction,official_safety_violation,state_key
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,2,47,8270000,True,112,8,7,1.1428571428571428,2,0.25,1.0,False,112.0,False,False,False,Object|libero_object_object|task2|init47|seed8270000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,2,48,8280000,True,119,9,8,1.125,3,0.3333333333333333,1.0,False,119.0,False,False,False,Object|libero_object_object|task2|init48|seed8280000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,2,49,8290000,True,110,8,7,1.1428571428571428,2,0.25,1.0,False,110.0,False,False,False,Object|libero_object_object|task2|init49|seed8290000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,40,8300000,True,123,10,8,1.25,3,0.3,1.0,False,123.0,False,False,False,Object|libero_object_object|task3|init40|seed8300000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,41,8310000,True,131,11,9,1.2222222222222223,4,0.36363636363636365,1.0,False,131.0,False,False,False,Object|libero_object_object|task3|init41|seed8310000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,42,8320000,True,122,10,8,1.25,3,0.3,1.0,False,122.0,False,False,False,Object|libero_object_object|task3|init42|seed8320000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,43,8330000,True,156,14,10,1.4,7,0.5,1.0,False,156.0,False,False,False,Object|libero_object_object|task3|init43|seed8330000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,44,8340000,True,120,9,8,1.125,3,0.3333333333333333,1.0,False,120.0,False,False,False,Object|libero_object_object|task3|init44|seed8340000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,45,8350000,True,138,11,9,1.2222222222222223,3,0.2727272727272727,1.0,False,138.0,False,False,False,Object|libero_object_object|task3|init45|seed8350000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,46,8360000,True,122,10,8,1.25,3,0.3,1.0,False,122.0,False,False,False,Object|libero_object_object|task3|init46|seed8360000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,47,8370000,True,117,8,8,1.0,1,0.125,1.0,False,117.0,False,False,False,Object|libero_object_object|task3|init47|seed8370000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,48,8380000,True,117,10,8,1.25,4,0.4,1.0,False,117.0,False,False,False,Object|libero_object_object|task3|init48|seed8380000
maxV-gripper-H8/H16,Object,route_transfer_object,libero_object_object,3,49,8390000,True,164,14,11,1.2727272727272727,7,0.5,1.0,False,164.0,False,False,False,Object|libero_object_object|task3|init49|seed8390000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,40,8300000,False,280,29,18,1.6111111111111112,23,0.7931034482758621,1.0,True,,False,False,False,Position|libero_object_temp|task1|init40|seed8300000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,41,8310000,False,280,26,18,1.4444444444444444,16,0.6153846153846154,1.0,True,,False,True,False,Position|libero_object_temp|task1|init41|seed8310000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,42,8320000,False,280,19,18,1.0555555555555556,2,0.10526315789473684,1.0,True,,False,False,False,Position|libero_object_temp|task1|init42|seed8320000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,43,8330000,False,280,19,18,1.0555555555555556,2,0.10526315789473684,1.0,True,,False,False,False,Position|libero_object_temp|task1|init43|seed8330000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,44,8340000,False,280,26,18,1.4444444444444444,17,0.6538461538461539,1.0,True,,False,True,False,Position|libero_object_temp|task1|init44|seed8340000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,45,8350000,False,280,28,18,1.5555555555555556,21,0.75,1.0,True,,False,True,False,Position|libero_object_temp|task1|init45|seed8350000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,46,8360000,True,205,19,13,1.4615384615384615,11,0.5789473684210527,1.0,False,205.0,False,False,False,Position|libero_object_temp|task1|init46|seed8360000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,47,8370000,False,280,28,18,1.5555555555555556,20,0.7142857142857143,1.0,True,,False,True,False,Position|libero_object_temp|task1|init47|seed8370000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,48,8380000,False,280,27,18,1.5,18,0.6666666666666666,1.0,True,,False,True,False,Position|libero_object_temp|task1|init48|seed8380000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,1,49,8390000,False,280,26,18,1.4444444444444444,17,0.6538461538461539,1.0,True,,False,True,False,Position|libero_object_temp|task1|init49|seed8390000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,40,8400000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,False,False,Position|libero_object_temp|task2|init40|seed8400000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,41,8410000,False,280,25,18,1.3888888888888888,14,0.56,1.0,True,,False,True,False,Position|libero_object_temp|task2|init41|seed8410000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,42,8420000,False,280,23,18,1.2777777777777777,11,0.4782608695652174,1.0,True,,False,True,False,Position|libero_object_temp|task2|init42|seed8420000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,43,8430000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,True,False,Position|libero_object_temp|task2|init43|seed8430000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,44,8440000,False,280,22,18,1.2222222222222223,8,0.36363636363636365,1.0,True,,False,False,False,Position|libero_object_temp|task2|init44|seed8440000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,45,8450000,False,280,21,18,1.1666666666666667,6,0.2857142857142857,1.0,True,,False,False,False,Position|libero_object_temp|task2|init45|seed8450000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,46,8460000,False,280,21,18,1.1666666666666667,7,0.3333333333333333,1.0,True,,True,False,False,Position|libero_object_temp|task2|init46|seed8460000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,47,8470000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,False,False,Position|libero_object_temp|task2|init47|seed8470000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,48,8480000,False,280,25,18,1.3888888888888888,14,0.56,1.0,True,,False,False,False,Position|libero_object_temp|task2|init48|seed8480000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,2,49,8490000,False,280,22,18,1.2222222222222223,9,0.4090909090909091,1.0,True,,True,False,False,Position|libero_object_temp|task2|init49|seed8490000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,40,8500000,False,280,23,18,1.2777777777777777,11,0.4782608695652174,1.0,True,,True,False,False,Position|libero_object_temp|task3|init40|seed8500000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,41,8510000,False,280,21,18,1.1666666666666667,6,0.2857142857142857,1.0,True,,False,False,False,Position|libero_object_temp|task3|init41|seed8510000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,42,8520000,False,280,24,18,1.3333333333333333,12,0.5,1.0,True,,True,False,False,Position|libero_object_temp|task3|init42|seed8520000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,43,8530000,False,280,20,18,1.1111111111111112,5,0.25,1.0,True,,False,False,False,Position|libero_object_temp|task3|init43|seed8530000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,44,8540000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,True,False,False,Position|libero_object_temp|task3|init44|seed8540000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,45,8550000,False,280,21,18,1.1666666666666667,6,0.2857142857142857,1.0,True,,True,False,False,Position|libero_object_temp|task3|init45|seed8550000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,46,8560000,False,280,23,18,1.2777777777777777,11,0.4782608695652174,1.0,True,,False,False,False,Position|libero_object_temp|task3|init46|seed8560000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,47,8570000,False,280,23,18,1.2777777777777777,10,0.43478260869565216,1.0,True,,True,False,False,Position|libero_object_temp|task3|init47|seed8570000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,48,8580000,False,280,27,18,1.5,19,0.7037037037037037,1.0,True,,False,False,False,Position|libero_object_temp|task3|init48|seed8580000
maxV-gripper-H8/H16,Position,route_transfer_position_y0p3,libero_object_temp,3,49,8590000,False,280,25,18,1.3888888888888888,15,0.6,1.0,True,,True,False,False,Position|libero_object_temp|task3|init49|seed8590000
